Increment value,62192
Time (us),waveform (u12),saw (u12),tri (u12),pulse (u12)
351,1248,-800,448,2047,2549,56896
352,1263,-785,478,2047,1274,60706
353,1278,-770,508,2047,637,64516
354,1294,-754,540,2047,2366,68580
355,1309,-739,570,2047,1183,72390
356,1324,-724,600,2047,2639,76200
357,1339,-709,630,2047,3367,80010
358,1354,-694,660,2047,1683,83820
359,1370,-678,692,2047,841,87884
360,1385,-663,722,2047,420,91694
361,1400,-648,752,2047,210,95504
362,1415,-633,782,2047,105,99314
363,1430,-618,812,2047,52,103124
364,1446,-602,844,2047,2074,107188
365,1461,-587,874,2047,1037,110998
366,1476,-572,904,2047,2566,114808
367,1491,-557,934,2047,3331,118618
368,1506,-542,964,2047,3713,122428
369,1521,-527,994,2047,1856,126238
370,1537,-511,1026,2047,2976,130302
371,1552,-496,1056,2047,3536,134112
372,1567,-481,1086,2047,3816,137922
373,1582,-466,1116,2047,1908,141732
374,1597,-451,1146,2047,954,145542
375,1613,-435,1178,2047,2525,149606
376,1628,-420,1208,2047,1262,153416
377,1643,-405,1238,2047,2679,157226
378,1658,-390,1268,2047,3387,161036
379,1673,-375,1298,2047,3741,164846
380,1688,-360,1328,2047,3918,168656
381,1704,-344,1360,2047,1959,172720
382,1719,-329,1390,2047,3027,176530
383,1734,-314,1420,2047,3561,180340
384,1749,-299,1450,2047,3828,184150
385,1764,-284,1480,2047,3962,187960
386,1780,-268,1512,2047,4029,192024
387,1795,-253,1542,2047,4062,195834
388,1810,-238,1572,2047,2031,199644
389,1825,-223,1602,2047,1015,203454
390,1840,-208,1632,2047,507,207264
391,1855,-193,1662,2047,2301,211074
392,1871,-177,1694,2047,1150,215138
393,1886,-162,1724,2047,2623,218948
394,1901,-147,1754,2047,3359,222758
395,1916,-132,1784,2047,1679,226568
396,1931,-117,1814,2047,2887,230378
397,1947,-101,1846,2047,3491,234442
398,1962,-86,1876,2047,3793,238252
399,1977,-71,1906,2047,1896,242062
400,1992,-56,1936,2047,2996,245872
401,2007,-41,1966,2047,1498,249682
402,2022,-26,1996,2047,749,253492
403,2038,-10,2028,2047,2422,257556
404,2053,5,2037,2047,2422,258699
405,2068,20,2007,2047,2422,254889
406,2083,35,1977,2047,2422,251079
407,2098,50,1947,2047,2422,247269
408,2114,66,1915,2047,2422,243205
409,2129,81,1885,2047,2422,239395
410,2144,96,1855,2047,2422,235585
411,2159,111,1825,2047,2422,231775
412,2174,126,1795,2047,2422,227965
413,2190,142,1763,2047,2422,223901
414,2205,157,1733,2047,2422,220091
415,2220,172,1703,2047,2422,216281
416,2235,187,1673,2047,2422,212471
417,2250,202,1643,2047,2422,208661
418,2265,217,1613,2047,2422,204851
419,2281,233,1581,2047,2422,200787
420,2296,248,1551,2047,2422,196977
421,2311,263,1521,2047,2422,193167
422,2326,278,1491,2047,2422,189357
423,2341,293,1461,2047,2422,185547
424,2357,309,1429,2047,2422,181483
425,2372,324,1399,2047,2422,177673
426,2387,339,1369,2047,2422,173863
427,2402,354,1339,2047,2422,170053
428,2417,369,1309,2047,2422,166243
429,2432,384,1279,2047,2422,162433
430,2448,400,1247,2047,2422,158369
431,2463,415,1217,2047,2422,154559
432,2478,430,1187,2047,2422,150749
433,2493,445,1157,2047,2422,146939
434,2508,460,1127,2047,2422,143129
435,2524,476,1095,2047,2422,139065
436,2539,491,1065,2047,2422,135255
437,2554,506,1035,2047,2422,131445
438,2569,521,1005,2047,2422,127635
439,2584,536,975,2047,2422,123825
440,2599,551,945,2047,2422,120015
441,2615,567,913,2047,2422,115951
442,2630,582,883,2047,2422,112141
443,2645,597,853,2047,2422,108331
444,2660,612,823,2047,2422,104521
445,2675,627,793,2047,2422,100711
446,2691,643,761,2047,2422,96647
447,2706,658,731,2047,2422,92837
448,2721,673,701,2047,2422,89027
449,2736,688,671,2047,2422,85217
450,2751,703,641,2047,2422,81407
451,2766,718,611,2047,2422,77597
452,2782,734,579,2047,2422,73533
453,2797,749,549,2047,2422,69723
454,2812,764,519,2047,2422,65913
455,2827,779,489,2047,2422,62103
456,2842,794,459,2047,2422,58293
457,2858,810,427,2047,2422,54229
458,2873,825,397,2047,2422,50419
459,2888,840,367,2047,2422,46609
460,2903,855,337,2047,2422,42799
461,2918,870,307,2047,2422,38989
462,2934,886,275,2047,2422,34925
463,2949,901,245,2047,2422,31115
464,2964,916,215,2047,2422,27305
465,2979,931,185,2047,2422,23495
466,2994,946,155,2047,2422,19685
467,3009,961,125,2047,2422,15875
468,3025,977,93,2047,2422,11811
469,3040,992,63,2047,2422,8001
470,3055,1007,33,2047,2422,4191
471,3070,1022,3,2047,2422,381
472,3085,1037,-27,2047,3259,-3429
473,3101,1053,-59,2047,1629,-7493
474,3116,1068,-89,2047,2862,-11303
475,3131,1083,-119,2047,3479,-15113
476,3146,1098,-149,2047,1739,-18923
477,3161,1113,-179,2047,869,-22733
478,3176,1128,-209,2047,434,-26543
479,3192,1144,-241,2047,2265,-30607
480,3207,1159,-271,2047,3180,-34417
481,3222,1174,-301,2047,3638,-38227
482,3237,1189,-331,2047,1819,-42037
483,3252,1204,-361,2047,2957,-45847
484,3268,1220,-393,2047,1478,-49911
485,3283,1235,-423,2047,2787,-53721
486,3298,1250,-453,2047,1393,-57531
487,3313,1265,-483,2047,2744,-61341
488,3328,1280,-513,2047,1372,-65151
489,3343,1295,-543,2047,686,-68961
490,3359,1311,-575,2047,343,-73025
491,3374,1326,-605,2047,171,-76835
492,3389,1341,-635,2047,2133,-80645
493,3404,1356,-665,2047,3114,-84455
494,3419,1371,-695,2047,3605,-88265
495,3435,1387,-727,2047,1802,-92329
496,3450,1402,-757,2047,2949,-96139
497,3465,1417,-787,2047,1474,-99949
498,3480,1432,-817,2047,2785,-103759
499,3495,1447,-847,2047,3440,-107569
500,3510,1462,-877,2047,1720,-111379
501,3526,1478,-909,2047,860,-115443
502,3541,1493,-939,2047,2478,-119253
503,3556,1508,-969,2047,1239,-123063
504,3571,1523,-999,2047,2667,-126873
505,3586,1538,-1029,2047,3381,-130683
506,3602,1554,-1061,2047,1690,-134747
507,3617,1569,-1091,2047,845,-138557
508,3632,1584,-1121,2047,422,-142367
509,3647,1599,-1151,2047,211,-146177
510,3662,1614,-1181,2047,2153,-149987
511,3678,1630,-1213,2047,1076,-154051
512,3693,1645,-1243,2047,538,-157861
513,3708,1660,-1273,2047,269,-161671
514,3723,1675,-1303,2047,2182,-165481
515,3738,1690,-1333,2047,1091,-169291
516,3753,1705,-1363,2047,2593,-173101
517,3769,1721,-1395,2047,1296,-177165
518,3784,1736,-1425,2047,2696,-180975
519,3799,1751,-1455,2047,3396,-184785
520,3814,1766,-1485,2047,3746,-188595
521,3829,1781,-1515,2047,1873,-192405
522,3845,1797,-1547,2047,936,-196469
523,3860,1812,-1577,2047,2516,-200279
524,3875,1827,-1607,2047,1258,-204089
